adj_density,adj_ttr,adv_density,adv_ttr,adversative_connectives,adversative_connectives_incidence,agentless_passive_incidence,all_connectives,all_connectives_incidence,argument_overlap_adjacent,argument_overlap_all,causal_connectives,causal_connectives_incidence,conditional_connectives,conditional_connectives_incidence,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,content_ttr,flesch,gerund_incidence,honore,hypernymy_index,hypernymy_nouns_index,hypernymy_verbs_index,infinitive_incidence,left_embeddedness,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,lemma_nttr,lemma_ttr,lemma_vttr,lemmas_length_mean,lemmas_length_std,lexical_density,logical_connectives,logical_connectives_incidence,maas,mean_depth_per_sentence,mean_distinct_rare,mean_distinct_rare_incidence,mean_np_per_sentence,mean_propositions_per_sentence,mean_rare,mean_rare_incidence,mean_vp_per_sentence,min_wf_per_sentence,mtld,negation_incidence,noun_density,noun_overlap_adjacent,noun_overlap_all,noun_phrase_density_incidence,nttr,num_a1_words,num_a1_words_incidence,num_a2_words,num_a2_words_incidence,num_adj,num_adj_incidence,num_adv,num_adv_incidence,num_agentless,num_b1_words,num_b1_words_incidence,num_b2_words,num_b2_words_incidence,num_c1_words,num_c1_words_incidence,num_content_words_not_a1_c1_words,num_content_words_not_a1_c1_words_incidence,num_decendents_noun_phrase,num_dif_rare_words,num_dif_rare_words_incidence,num_different_forms,num_first_pers_pron,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_future,num_future_incidence,num_ger,num_impera,num_impera_incidence,num_indic,num_indic_incidence,num_inf,num_lexic_words,num_lexic_words_incidence,num_modifiers_noun_phrase,num_neg,num_noun,num_noun_incidence,num_paragraphs,num_paragraphs_incidence,num_pass,num_pass_incidence,num_pass_mean,num_past,num_past_incidence,num_past_irregular,num_past_irregular_incidence,num_past_irregular_mean,num_personal_pronouns,num_personal_pronouns_incidence,num_pres,num_pres_incidence,num_proper_noun,num_proper_noun_incidence,num_punct_in_sentence,num_punct_marks_per_sentence,num_rare_adj,num_rare_adj_incidence,num_rare_advb,num_rare_advb_incidence,num_rare_nouns,num_rare_nouns_incidence,num_rare_verbs,num_rare_verbs_incidence,num_rare_words,num_rare_words_incidence,num_rel_subord,num_rel_subord_incidence,num_sentences,num_sentences_incidence,num_subord,num_subord_incidence,num_syllables_words_mean,num_syllables_words_std,num_third_pers_pron,num_third_pers_pron_incidence,num_total_prop,num_verb,num_verb_incidence,num_words,num_words_more_3_syl,num_words_with_punct,polysemic_index,prop,ratio_proper_nouns_per_nouns,sentences_length_mean,sentences_length_no_stopwords_mean,sentences_length_no_stopwords_std,sentences_length_std,sentences_per_paragraph_mean,sentences_per_paragraph_std,similarity_adjacent_mean,similarity_adjacent_par_mean,similarity_adjacent_par_std,similarity_adjacent_std,similarity_pairs_par_mean,similarity_pairs_par_std,simple_ttr,smog,stem_overlap_adjacent,stem_overlap_all,temporal_connectives,temporal_connectives_incidence,verb_density,verb_phrase_density_incidence,vttr,words_length_mean,words_length_no_stopwords_mean,words_length_no_stopwords_std,words_length_std,level
0.0714,0.7917,0.0417,0.7857,1.0,2.9762,0.0,27.0,80.3571,0.0909,0.1383,2.0,5.9524,1.0,2.9762,0.0158,0.0302,0.0253,0.054,0.7459,61.834,0.0,856.1483,4.094,6.5439,1.7667,38.6905,2.4348,0.7917,0.7857,0.6998,0.7719,0.5714,0.45,4.4742,2.2259,0.4613,18.0,53.5714,0.0516,5.2609,1.8182,5.4113,5.0,2.913,1.9355,5.7604,2.6087,3.4626,114.6153,5.9524,0.1696,0.0,0.0,342.2619,0.7895,122.0,363.0952,11.0,32.7381,24.0,71.4286,14.0,41.6667,0.0,8.0,23.8095,6.0,17.8571,2.0,5.9524,53.0,157.7381,1.2174,2.0,5.9524,183,6.0,17.8571,4.0,11.9048,0.0,0.0,0.0,4.0,11.9048,39.0,116.0714,13.0,155.0,461.3095,0.9304,2.0,57.0,169.6429,12,35.7143,1.0,2.9762,0.003,34.0,101.1905,22.0,65.4762,0.6471,25.0,74.4048,9.0,26.7857,44.0,130.9524,5,2.1304,1.0,2.9762,0.0,0.0,2.0,5.9524,0.0,0.0,3.0,8.9286,9.0,26.7857,23.0,68.4524,28.0,83.3333,1.5387,0.8192,16.0,47.619,67.0,60.0,178.5714,336.0,8.0,385.0,7.8506,4,0.4356,14.6087,5.4348,2.9166,7.6143,1.9167,0.6401,0.7667,0.7972,0.0468,0.0714,0.7651,0.0781,0.5446,6.4983,0.0,0.0474,5.0,14.881,0.1786,178.5714,0.6167,4.5866,6.384,1.9423,2.2542,0
0.0573,0.7778,0.0446,0.7619,5.0,10.6157,0.0,30.0,63.6943,0.6154,0.5299,1.0,2.1231,0.0,0.0,0.0409,0.0495,0.0408,0.0521,0.6561,56.0321,6.3694,716.3696,4.6543,6.4609,1.8082,29.724,5.037,0.7778,0.7619,0.6009,0.453,0.4968,0.411,4.5917,2.345,0.5053,16.0,33.9703,0.0697,5.2593,4.3478,9.231,6.1481,3.1852,5.8824,12.4892,2.7037,3.5156,80.1115,4.2463,0.2484,0.4706,0.4545,352.4416,0.4957,188.0,399.1507,21.0,44.586,27.0,57.3248,21.0,44.586,0.0,11.0,23.3546,3.0,6.3694,0.0,0.0,103.0,218.6837,1.3253,6.0,12.7389,201,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,54.0,114.6497,14.0,238.0,505.3079,1.0,2.0,117.0,248.4076,10,21.2314,0.0,0.0,0.0,47.0,99.7877,23.0,48.8323,0.4894,30.0,63.6943,9.0,19.1083,23.0,48.8323,4,2.1852,0.0,0.0,0.0,0.0,11.0,23.3546,3.0,6.3694,14.0,29.724,7.0,14.862,27.0,57.3248,42.0,89.172,1.5732,0.9788,28.0,59.448,86.0,73.0,154.9894,471.0,28.0,530.0,7.869,2,0.1643,17.4444,5.8889,3.2356,6.5395,2.7,1.4177,0.8137,0.8102,0.0383,0.0654,0.8076,0.0681,0.4268,8.9467,0.3846,0.3989,8.0,16.9851,0.155,154.9894,0.589,4.8188,6.6164,2.0886,2.4539,0
0.0756,0.6939,0.0401,0.6538,3.0,4.6296,9.2593,50.0,77.1605,0.275,0.1512,4.0,6.1728,2.0,3.0864,0.0226,0.0399,0.0137,0.0323,0.6719,73.5542,4.6296,956.5818,5.4228,7.6471,1.7634,16.9753,3.7561,0.6939,0.6538,0.6078,0.6209,0.4923,0.4624,4.1551,1.958,0.4954,31.0,47.8395,0.0557,4.7561,17.6744,27.2753,5.0976,2.5122,15.2648,23.5568,2.2683,3.4434,110.3393,4.6296,0.2361,0.1852,0.1207,322.5309,0.6732,216.0,333.3333,27.0,41.6667,49.0,75.6173,26.0,40.1235,6.0,16.0,24.6914,5.0,7.716,1.0,1.5432,158.0,243.8272,1.4689,38.0,58.642,296,3.0,4.6296,3.0,4.6296,0.0,0.0,3.0,0.0,0.0,53.0,81.7901,11.0,321.0,495.3704,1.1388,3.0,153.0,236.1111,14,21.6049,6.0,9.2593,0.0093,30.0,46.2963,19.0,29.321,0.6333,26.0,40.1235,48.0,74.0741,48.0,74.0741,5,1.7317,6.0,9.2593,0.0,0.0,36.0,55.5556,7.0,10.8025,49.0,75.6173,12.0,18.5185,41.0,63.2716,34.0,52.4691,1.3858,0.6615,22.0,33.9506,103.0,93.0,143.5185,648.0,7.0,719.0,7.5812,6,0.2388,15.8049,6.0488,3.3419,7.3059,2.9286,1.6241,0.7645,0.7807,0.0663,0.0869,0.7405,0.0883,0.4568,5.4896,0.2,0.1134,10.0,15.4321,0.1435,143.5185,0.6667,4.3861,6.1371,1.6031,2.056,0
0.0597,0.8286,0.0717,0.5952,5.0,8.5324,8.5324,46.0,78.4983,0.4634,0.2613,5.0,8.5324,2.0,3.413,0.0305,0.0538,0.0197,0.0395,0.6395,79.1996,1.7065,721.4201,4.7653,7.6733,1.6737,35.8362,3.8333,0.8286,0.5952,0.5907,0.5392,0.4693,0.4,3.9022,2.0166,0.4676,22.0,37.5427,0.0663,4.5714,11.5854,19.7703,4.3333,2.4524,9.4891,16.193,2.2619,3.6824,105.3525,22.1843,0.1741,0.1515,0.1556,310.5802,0.6078,217.0,370.3072,26.0,44.3686,35.0,59.727,42.0,71.6724,5.0,12.0,20.4778,3.0,5.1195,4.0,6.8259,118.0,201.3652,0.9451,19.0,32.4232,245,20.0,34.1297,19.0,32.4232,0.0,0.0,1.0,0.0,0.0,63.0,107.5085,21.0,274.0,467.5768,0.8187,13.0,102.0,174.0614,9,15.3584,5.0,8.5324,0.0085,57.0,97.2696,38.0,64.8464,0.6667,57.0,97.2696,15.0,25.5973,39.0,66.5529,1,1.7857,0.0,0.0,0.0,0.0,23.0,39.2491,3.0,5.1195,26.0,44.3686,7.0,11.9454,42.0,71.6724,46.0,78.4983,1.3413,0.6683,36.0,61.4334,103.0,95.0,162.116,586.0,11.0,661.0,7.3755,2,0.2766,13.9524,4.381,3.2874,7.0642,4.6667,1.6997,0.7536,0.7657,0.0546,0.1009,0.7469,0.0855,0.4181,6.0527,0.1707,0.0825,12.0,20.4778,0.1621,162.116,0.5263,4.0978,5.9402,1.8713,2.1071,0
0.0619,0.875,0.0484,0.68,6.0,11.6054,1.9342,58.0,112.1857,0.6538,0.4387,4.0,7.7369,4.0,7.7369,0.0451,0.048,0.0333,0.0476,0.6731,62.0542,3.8685,757.6629,5.2566,7.7259,1.5934,46.4217,5.3333,0.875,0.68,0.6143,0.4296,0.4178,0.4725,4.2665,2.2012,0.5474,40.0,77.3694,0.07,5.8889,13.0178,25.1795,6.3333,3.5926,18.3746,35.5408,3.3704,3.4685,81.4914,32.882,0.2611,0.6111,0.5667,330.7544,0.4889,212.0,410.058,19.0,36.7505,32.0,61.8956,25.0,48.3559,1.0,6.0,11.6054,1.0,1.9342,0.0,0.0,118.0,228.2398,1.2749,22.0,42.5532,215,2.0,3.8685,1.0,1.9342,0.0,0.0,2.0,0.0,0.0,49.0,94.7776,24.0,283.0,547.3888,0.9591,17.0,135.0,261.1219,9,17.4081,1.0,1.9342,0.0019,13.0,25.1451,11.0,21.2766,0.8462,22.0,42.5532,49.0,94.7776,14.0,27.0793,2,1.7037,3.0,5.8027,0.0,0.0,49.0,94.7776,0.0,0.0,52.0,100.5803,15.0,29.0135,27.0,52.2244,49.0,94.7776,1.4816,0.8217,18.0,34.8162,97.0,91.0,176.0155,517.0,13.0,563.0,7.4229,3,0.094,19.1481,6.5926,3.7738,9.6291,3.0,0.8165,0.7885,0.7933,0.0433,0.1073,0.7821,0.0982,0.4159,7.0931,0.6154,0.3903,4.0,7.7369,0.176,176.0155,0.6484,4.5272,6.6629,2.2029,2.3712,0
0.0866,0.6316,0.0593,0.6667,5.0,7.5988,3.0395,54.0,82.0669,0.1905,0.1274,10.0,15.1976,1.0,1.5198,0.0274,0.042,0.017,0.036,0.6501,59.1317,4.5593,801.6895,5.073,7.1189,1.8222,39.5137,4.3953,0.6316,0.6667,0.6026,0.6067,0.5152,0.5055,4.6053,2.6564,0.5122,22.0,33.4347,0.0577,4.7907,11.0599,16.8084,4.9767,2.3721,10.089,15.3328,2.1163,2.9349,112.1989,4.5593,0.228,0.1515,0.1154,325.228,0.6867,230.0,349.5441,41.0,62.31,57.0,86.6261,39.0,59.2705,2.0,16.0,24.3161,16.0,24.3161,2.0,3.0395,112.0,170.2128,1.3738,24.0,36.4742,293,1.0,1.5198,0.0,0.0,0.0,0.0,3.0,1.0,1.5198,51.0,77.5076,26.0,337.0,512.1581,1.0607,3.0,150.0,227.9635,10,15.1976,2.0,3.0395,0.003,15.0,22.7964,8.0,12.1581,0.5333,24.0,36.4742,45.0,68.3891,71.0,107.9027,2,1.8837,3.0,4.5593,0.0,0.0,29.0,44.0729,2.0,3.0395,34.0,51.6717,11.0,16.7173,43.0,65.3495,44.0,66.8693,1.5623,0.9659,22.0,33.4347,102.0,91.0,138.2979,658.0,42.0,739.0,7.5077,3,0.3213,15.3023,6.1395,3.5212,7.3849,4.3,1.1874,0.7347,0.7262,0.063,0.1769,0.7188,0.1726,0.4453,8.775,0.119,0.0875,16.0,24.3161,0.1383,138.2979,0.6154,4.7629,6.8295,2.8105,2.7433,0
0.0971,0.614,0.0562,0.7273,10.0,17.0358,1.7036,48.0,81.7717,0.3548,0.2843,2.0,3.4072,3.0,5.1107,0.036,0.0514,0.0251,0.0405,0.5997,61.244,10.2215,755.9315,5.5426,8.1298,1.8587,37.4787,5.9062,0.614,0.7273,0.5679,0.4848,0.5213,0.4457,4.5251,2.248,0.5349,32.0,54.5145,0.0673,5.6562,12.7907,21.7899,6.2188,3.5625,16.5605,28.2121,2.875,2.9484,81.0123,10.2215,0.2249,0.2174,0.2075,339.0119,0.4924,178.0,303.2368,27.0,45.9966,57.0,97.1039,33.0,56.2181,1.0,4.0,6.8143,16.0,27.2572,6.0,10.2215,134.0,228.2794,1.3467,22.0,37.4787,243,8.0,13.6286,2.0,3.4072,0.0,0.0,6.0,0.0,0.0,53.0,90.2896,22.0,314.0,534.9233,1.0101,6.0,132.0,224.8722,9,15.3322,1.0,1.7036,0.0017,19.0,32.368,14.0,23.8501,0.7368,25.0,42.5894,43.0,73.2538,47.0,80.0681,1,1.9062,8.0,13.6286,2.0,3.4072,38.0,64.7359,4.0,6.8143,52.0,88.586,8.0,13.6286,32.0,54.5145,52.0,88.586,1.5009,0.7818,17.0,28.9608,114.0,92.0,156.7291,587.0,12.0,648.0,6.6,2,0.2626,18.3438,7.125,4.0136,9.0644,3.5556,1.6405,0.7779,0.7704,0.0371,0.0827,0.7586,0.0837,0.414,6.6274,0.2581,0.2198,1.0,1.7036,0.1567,156.7291,0.5652,4.7244,6.6798,2.0365,2.3488,0
0.0716,0.6939,0.0409,0.7857,7.0,10.2339,2.924,62.0,90.6433,0.3778,0.1952,6.0,8.7719,3.0,4.386,0.0342,0.0499,0.0205,0.0395,0.6671,77.3345,8.7719,730.1607,4.381,7.0,1.5,48.2456,4.1087,0.6939,0.7857,0.6099,0.5682,0.4415,0.3917,3.997,1.9812,0.481,37.0,54.0936,0.0672,5.0652,9.4059,13.7513,4.913,3.1087,6.9909,10.2206,2.6087,3.6398,93.5672,14.6199,0.193,0.1786,0.1556,330.4094,0.6136,283.0,413.7427,26.0,38.0117,49.0,71.6374,28.0,40.9357,2.0,5.0,7.3099,4.0,5.848,3.0,4.386,130.0,190.0585,1.2965,19.0,27.7778,273,12.0,17.5439,5.0,7.3099,0.0,0.0,6.0,0.0,0.0,72.0,105.2632,33.0,329.0,480.9942,0.9735,10.0,132.0,192.9825,18,26.3158,2.0,2.924,0.0029,20.0,29.2398,9.0,13.1579,0.45,55.0,80.4094,61.0,89.1813,40.0,58.4795,1,1.7826,3.0,4.386,1.0,1.462,18.0,26.3158,1.0,1.462,23.0,33.6257,6.0,8.7719,46.0,67.2515,66.0,96.4912,1.3523,0.6445,42.0,61.4035,143.0,120.0,175.4386,684.0,6.0,766.0,7.8902,1,0.2326,14.8696,5.1739,2.7211,6.0347,2.5556,1.0123,0.7846,0.7833,0.0407,0.0703,0.7707,0.0727,0.3991,5.1923,0.1556,0.0928,9.0,13.1579,0.1754,175.4386,0.575,4.2182,6.1471,1.856,2.1035,0
0.0665,0.75,0.0628,0.7941,7.0,12.939,1.8484,52.0,96.1183,0.35,0.1793,6.0,11.0906,0.0,0.0,0.0378,0.0533,0.0182,0.041,0.6804,70.0604,0.0,711.8327,4.5979,7.0583,1.6512,20.3327,3.4146,0.75,0.7941,0.6445,0.5922,0.5046,0.4419,4.0936,2.2122,0.4787,27.0,49.9076,0.0636,4.4146,0.6098,1.1272,4.561,2.3171,0.3861,0.7137,2.0976,2.978,85.5949,14.7874,0.1904,0.1562,0.0964,345.6562,0.6311,244.0,451.0166,18.0,33.2717,36.0,66.5434,34.0,62.8466,1.0,7.0,12.939,3.0,5.5453,2.0,3.6969,90.0,166.3586,1.1176,1.0,1.8484,237,12.0,22.1811,5.0,9.2421,0.0,0.0,0.0,1.0,1.8484,67.0,123.8447,11.0,259.0,478.7431,0.861,8.0,103.0,190.3882,9,16.6359,1.0,1.8484,0.0018,60.0,110.9057,39.0,72.0887,0.65,47.0,86.8762,14.0,25.878,52.0,96.1183,2,2.1463,1.0,1.8484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8484,5.0,9.2421,41.0,75.7856,34.0,62.8466,1.4584,0.7837,35.0,64.695,95.0,86.0,158.9649,541.0,13.0,629.0,8.1102,1,0.3355,13.1951,4.439,3.1472,6.9886,4.5556,1.499,0.7957,0.7797,0.0379,0.0943,0.7766,0.094,0.4381,6.3459,0.2,0.0817,12.0,22.1811,0.159,158.9649,0.5465,4.2509,6.0275,2.0925,2.2579,0
0.084,0.7308,0.0495,0.7826,8.0,8.6114,7.535,73.0,78.5791,0.3585,0.276,10.0,10.7643,0.0,0.0,0.0253,0.0535,0.0214,0.0367,0.6935,57.6923,19.3757,1074.6264,5.7445,8.2648,1.9379,32.2928,5.4259,0.7308,0.7826,0.6477,0.574,0.5145,0.5034,4.4206,2.428,0.5296,37.0,39.8278,0.0501,5.1481,14.6032,15.7193,5.463,3.2037,15.0407,16.1902,2.6852,2.675,136.4592,5.3821,0.24,0.2432,0.2424,317.5457,0.6054,262.0,282.0237,46.0,49.5156,78.0,83.9612,46.0,49.5156,7.0,20.0,21.5285,26.0,27.9871,11.0,11.8407,234.0,251.8837,1.3356,46.0,49.5156,420,3.0,3.2293,0.0,0.0,0.0,0.0,18.0,3.0,3.2293,64.0,68.8913,30.0,492.0,529.6017,0.9932,5.0,223.0,240.0431,17,18.2992,8.0,8.6114,0.0086,31.0,33.3692,15.0,16.1464,0.4839,32.0,34.4456,62.0,66.7384,84.0,90.4198,1,2.7407,5.0,5.3821,0.0,0.0,58.0,62.4327,11.0,11.8407,74.0,79.6555,15.0,16.1464,54.0,58.127,71.0,76.4263,1.5565,0.8836,26.0,27.9871,173.0,145.0,156.0818,929.0,38.0,1077.0,6.0186,1,0.2736,17.2037,7.2778,4.1785,8.6824,3.1765,0.9226,0.767,0.7574,0.0344,0.0687,0.748,0.0841,0.4521,7.9214,0.2264,0.2257,18.0,19.3757,0.1561,156.0818,0.6552,4.6926,6.5547,2.333,2.5323,2
0.0785,0.8333,0.0436,0.7667,6.0,8.7209,7.2674,52.0,75.5814,0.4828,0.331,3.0,4.3605,2.0,2.907,0.0232,0.0281,0.0182,0.0305,0.7553,59.7318,13.0814,984.0998,5.1931,7.6944,2.0609,33.4302,5.9,0.8333,0.7667,0.7114,0.6507,0.5145,0.5948,4.1976,2.2293,0.5029,33.0,47.9651,0.0514,6.2667,16.0643,23.3493,7.2333,4.1667,14.1618,20.584,3.8667,3.0747,141.5231,10.1744,0.2122,0.2727,0.1852,315.407,0.7055,228.0,331.3953,23.0,33.4302,54.0,78.4884,30.0,43.6047,5.0,11.0,15.9884,22.0,31.9767,5.0,7.2674,145.0,210.7558,1.2627,40.0,58.1395,326,1.0,1.4535,1.0,1.4535,0.0,0.0,9.0,0.0,0.0,55.0,79.9419,23.0,346.0,502.907,1.0092,7.0,146.0,212.2093,8,11.6279,5.0,7.2674,0.0073,52.0,75.5814,29.0,42.1512,0.5577,46.0,66.8605,30.0,43.6047,40.0,58.1395,1,2.5,7.0,10.1744,0.0,0.0,31.0,45.0581,11.0,15.9884,49.0,71.2209,13.0,18.8953,30.0,43.6047,65.0,94.4767,1.4637,0.7952,41.0,59.593,125.0,116.0,168.6047,688.0,15.0,763.0,7.8112,2,0.2151,22.9333,8.6333,5.1217,13.0587,3.75,1.7854,0.801,0.8138,0.0381,0.0643,0.7827,0.0703,0.4738,7.1686,0.2414,0.1908,8.0,11.6279,0.1686,168.6047,0.7155,4.4661,6.3938,2.1879,2.3627,2
0.092,0.8261,0.0387,0.8621,5.0,6.6667,14.6667,61.0,81.3333,0.3143,0.2603,9.0,12.0,0.0,0.0,0.0254,0.052,0.0165,0.031,0.8159,45.5916,17.3333,1229.0097,5.4322,7.2229,2.2347,18.6667,6.25,0.8261,0.8621,0.7766,0.7345,0.5533,0.6837,4.6224,2.5582,0.4973,34.0,45.3333,0.0425,5.9167,19.322,25.7627,6.9444,3.5278,15.2815,20.3753,2.7222,3.0039,152.8508,5.3333,0.236,0.25,0.3103,333.3333,0.7797,237.0,316.0,37.0,49.3333,69.0,92.0,29.0,38.6667,11.0,21.0,28.0,24.0,32.0,10.0,13.3333,167.0,222.6667,1.664,57.0,76.0,389,1.0,1.3333,0.0,0.0,0.0,0.0,13.0,0.0,0.0,42.0,56.0,14.0,373.0,497.3333,1.228,4.0,177.0,236.0,16,21.3333,11.0,14.6667,0.0147,44.0,58.6667,18.0,24.0,0.4091,26.0,34.6667,23.0,30.6667,68.0,90.6667,1,2.9444,12.0,16.0,3.0,4.0,25.0,33.3333,17.0,22.6667,57.0,76.0,8.0,10.6667,36.0,48.0,51.0,68.0,1.656,0.9545,23.0,30.6667,127.0,98.0,130.6667,750.0,42.0,856.0,6.1486,5,0.2776,20.8333,9.4444,4.6215,9.3675,2.25,0.9014,0.7706,0.7866,0.0501,0.1155,0.7438,0.0985,0.5187,9.2996,0.2857,0.1825,13.0,17.3333,0.1307,130.6667,0.7959,4.8536,6.7676,2.3842,2.6654,2
0.068,0.8302,0.0591,0.6522,5.0,6.4185,5.1348,51.0,65.4685,0.2564,0.2603,4.0,5.1348,0.0,0.0,0.018,0.0323,0.0163,0.032,0.6944,60.2222,15.4044,874.8126,4.6111,7.1223,1.9466,37.2272,4.525,0.8302,0.6522,0.6559,0.6154,0.5006,0.5259,4.3455,2.378,0.484,33.0,42.362,0.052,5.5,20.8835,26.8081,6.7,3.4,16.9761,21.7922,3.375,2.7305,134.4377,6.4185,0.1836,0.0667,0.131,344.0308,0.6434,244.0,313.2221,27.0,34.6598,53.0,68.0359,46.0,59.0501,4.0,20.0,25.6739,14.0,17.9718,3.0,3.8511,183.0,234.9166,1.2612,52.0,66.7522,357,18.0,23.1065,12.0,15.4044,0.0,0.0,12.0,1.0,1.2837,62.0,79.5892,29.0,377.0,483.9538,0.9216,5.0,143.0,183.5687,10,12.837,4.0,5.1348,0.0051,48.0,61.6175,31.0,39.7946,0.6458,67.0,86.0077,41.0,52.6316,82.0,105.2632,1,2.35,13.0,16.6881,4.0,5.1348,25.0,32.0924,22.0,28.2413,64.0,82.1566,17.0,21.8228,40.0,51.3479,61.0,78.3055,1.4994,0.8145,40.0,51.3479,136.0,135.0,173.2991,779.0,23.0,873.0,7.4484,3,0.3644,19.475,7.8,7.1176,13.4201,4.0,2.1909,0.771,0.7873,0.0338,0.0812,0.7694,0.0752,0.4583,7.461,0.0769,0.1321,9.0,11.5533,0.1733,173.2991,0.6519,4.5841,6.6378,2.2131,2.4803,2
0.0874,0.7556,0.033,0.8529,10.0,9.7087,12.6214,63.0,61.165,0.4348,0.2886,4.0,3.8835,0.0,0.0,0.0245,0.0322,0.0149,0.0258,0.7608,53.5846,9.7087,1120.3988,5.7789,7.4885,2.3333,26.2136,6.6809,0.7556,0.8529,0.7187,0.6353,0.4951,0.6308,4.6274,2.6294,0.5049,43.0,41.7476,0.0468,5.7872,18.9189,18.3679,6.8723,3.234,14.4231,14.003,2.766,2.5621,122.576,4.8544,0.2583,0.3143,0.2658,313.5922,0.6654,292.0,283.4951,58.0,56.3107,90.0,87.3786,34.0,33.0097,13.0,29.0,28.1553,34.0,33.0097,24.0,23.301,216.0,209.7087,1.904,70.0,67.9612,476,4.0,3.8835,2.0,1.9417,0.0,0.0,10.0,0.0,0.0,56.0,54.3689,27.0,520.0,504.8544,1.2879,5.0,266.0,258.2524,12,11.6505,14.0,13.5922,0.0136,58.0,56.3107,18.0,17.4757,0.3103,35.0,33.9806,33.0,32.0388,72.0,69.9029,2,2.4894,11.0,10.6796,0.0,0.0,46.0,44.6602,18.0,17.4757,75.0,72.8155,12.0,11.6505,47.0,45.6311,65.0,63.1068,1.5485,0.9228,31.0,30.0971,152.0,130.0,126.2136,1030.0,38.0,1147.0,6.6391,3,0.213,21.9149,9.4043,5.5646,9.9163,3.9167,1.3202,0.7966,0.7888,0.0269,0.0636,0.7656,0.07,0.4621,8.2658,0.3478,0.2294,6.0,5.8252,0.1262,126.2136,0.7692,4.8548,6.8597,2.5761,2.7458,2
0.0971,0.806,0.0623,0.7907,7.0,10.1449,13.0435,60.0,86.9565,0.3333,0.1957,8.0,11.5942,1.0,1.4493,0.0242,0.0396,0.0126,0.0251,0.7824,48.7605,11.5942,1215.1659,5.5665,7.5411,2.2529,20.2899,7.6774,0.806,0.7907,0.7485,0.7419,0.5768,0.6552,4.5419,2.5588,0.5101,29.0,42.029,0.0453,5.7742,19.1882,27.809,6.6774,3.3226,17.3295,25.1152,2.8065,2.2352,136.2643,1.4493,0.2246,0.2632,0.2222,300.0,0.7742,220.0,318.8406,34.0,49.2754,67.0,97.1014,43.0,62.3188,9.0,20.0,28.9855,16.0,23.1884,16.0,23.1884,142.0,205.7971,1.715,52.0,75.3623,351,5.0,7.2464,5.0,7.2464,0.0,0.0,8.0,0.0,0.0,34.0,49.2754,14.0,352.0,510.1449,1.3043,1.0,155.0,224.6377,12,17.3913,11.0,15.942,0.0159,35.0,50.7246,14.0,20.2899,0.4,25.0,36.2319,29.0,42.029,47.0,68.1159,3,2.6774,13.0,18.8406,3.0,4.3478,32.0,46.3768,13.0,18.8406,61.0,88.4058,9.0,13.0435,31.0,44.9275,40.0,57.971,1.6014,0.982,20.0,28.9855,103.0,87.0,126.087,690.0,36.0,773.0,5.994,5,0.2327,22.2581,9.1935,5.2081,11.7856,2.5833,1.3819,0.7948,0.7615,0.0601,0.0718,0.7396,0.0858,0.5087,9.2853,0.2333,0.1312,15.0,21.7391,0.1261,126.087,0.7586,4.756,6.8386,2.3698,2.6602,2
0.0732,0.7955,0.0275,0.8485,11.0,9.1514,5.8236,98.0,81.5308,0.2698,0.2688,12.0,9.9834,0.0,0.0,0.0127,0.0268,0.0094,0.0239,0.7862,56.086,17.4709,1344.1754,5.4857,7.3519,2.1267,11.6473,3.5312,0.7955,0.8485,0.7437,0.704,0.5316,0.6267,4.5155,2.3688,0.4559,43.0,35.7737,0.0435,5.3125,23.1144,19.23,6.875,2.9375,18.2482,15.1815,2.3438,2.7534,130.372,0.8319,0.2304,0.15,0.1014,366.0566,0.7473,367.0,305.3245,74.0,61.5641,88.0,73.2113,33.0,27.4542,7.0,40.0,33.2779,29.0,24.1265,13.0,10.8153,211.0,175.5408,1.4705,95.0,79.0349,563,2.0,1.6639,0.0,0.0,0.0,0.0,21.0,3.0,2.4958,76.0,63.228,14.0,548.0,455.9068,1.1136,1.0,277.0,230.4493,24,19.9667,9.0,7.4875,0.0075,99.0,82.3627,36.0,29.9501,0.3636,71.0,59.0682,8.0,6.6556,163.0,135.6073,8,2.8125,12.0,9.9834,4.0,3.3278,57.0,47.421,27.0,22.4626,100.0,83.1947,19.0,15.807,64.0,53.2446,61.0,50.7488,1.5566,0.8598,69.0,57.4043,188.0,150.0,124.792,1202.0,46.0,1382.0,6.8446,6,0.3705,18.7812,8.875,5.3953,10.5512,2.6667,1.1426,0.7221,0.7345,0.068,0.1243,0.7165,0.1126,0.4684,7.9723,0.127,0.0804,32.0,26.6223,0.1248,124.792,0.7533,4.7608,6.4085,2.2008,2.4638,2
