num_words,num_paragraphs,num_sentences,num_words_with_punct,num_total_prop,num_noun,num_verb,num_past,num_rare_words_4,num_rare_nouns_4,num_dif_rare_words_4,num_pres,num_indic,num_adv,num_personal_pronouns,num_third_pers_pron,num_subord,num_inf,num_adj,num_rel_subord,num_ger,num_past_irregular,num_impera,num_rare_adj_4,num_pass,num_agentless,num_rare_verbs_4,num_first_pers_pron,num_neg,noun_overlap_adjacent,noun_overlap_all,argument_overlap_adjacent,argument_overlap_all,stem_overlap_adjacent,stem_overlap_all,content_overlap_adjacent_mean,content_overlap_adjacent_std,content_overlap_all_mean,content_overlap_all_std,all_connectives_incidence,causal_connectives_incidence,logical_connectives_incidence,adversative_connectives_incidence,temporal_connectives_incidence,conditional_connectives_incidence,dale_chall,smog,flesch_kincaid,flesch,simple_ttr,nttr,vttr,adj_ttr,adv_ttr,content_ttr,lemma_ttr,lemma_nttr,lemma_vttr,lemma_adj_ttr,lemma_adv_ttr,lemma_content_ttr,honore,maas,mtld,sentences_per_paragraph_mean,sentences_length_mean,sentences_length_no_stopwords_mean,num_syllables_words_mean,words_length_mean,words_length_no_stopwords_mean,lemmas_length_mean,sentences_per_paragraph_std,sentences_length_std,sentences_length_no_stopwords_std,num_syllables_words_std,words_length_std,words_length_no_stopwords_std,lemmas_length_std,left_embeddedness,num_content_words_not_a1_c1_words,num_a1_words,num_b2_words,num_b1_words,num_a2_words,num_c1_words,mean_depth_per_sentence,num_different_forms,num_pass_mean,num_past_irregular_mean,num_punct_marks_per_sentence,mean_propositions_per_sentence,mean_vp_per_sentence,mean_np_per_sentence,noun_phrase_density_incidence,verb_phrase_density_incidence,lexical_density,noun_density,verb_density,adj_density,adv_density,agentless_passive_density_incidence,negation_density_incidence,gerund_density_incidence,infinitive_density_incidence,num_modifiers_noun_phrase,num_decendents_noun_phrase,mean_rare_4,mean_distinct_rare_4,min_wf_per_sentence,polysemic_index,hypernymy_index,hypernymy_verbs_index,hypernymy_nouns_index,num_paragraphs_incidence,num_sentences_incidence,num_past_incidence,num_pres_incidence,num_future,num_future_incidence,num_indic_incidence,num_impera_incidence,num_past_irregular_incidence,num_pass_incidence,num_rare_nouns_4_incidence,num_rare_adj_4_incidence,num_rare_verbs_4_incidence,num_rare_advb_4,num_rare_advb_4_incidence,num_rare_words_4_incidence,num_dif_rare_words_4_incidence,num_lexic_words_incidence,num_noun_incidence,num_adj_incidence,num_adv_incidence,num_verb_incidence,num_subord_incidence,num_rel_subord_incidence,num_personal_pronouns_incidence,num_first_pers_pron_incidence,num_first_pers_sing_pron,num_first_pers_sing_pron_incidence,num_third_pers_pron_incidence,num_a1_words_incidence,num_a2_words_incidence,num_b1_words_incidence,num_b2_words_incidence,num_c1_words_incidence,num_content_words_not_a1_c1_words_incidence,level
1094,25,81,1241,190,270,169,45,132,88,95,75,91,52,52,34,67,13,90,9,18,14,1,17,7,1,25,15,6,0.0351,0.0354,0.2632,0.1947,0.1404,0.115,0.0124,0.0312,0.0115,0.0325,62.1572,8.2267,36.5631,4.5704,11.883,0.9141,8.3189,7.5723,8.0893,61.1224,0.4653,0.7222,0.6627,0.8,0.6538,0.7097,0.5366,0.6704,0.5503,0.8,0.6538,0.6686,1217.9999,0.0454,145.4174,3.28,13.2099,9.3086,1.5603,4.7551,6.3825,4.4832,1.2496,7.9469,5.7341,0.8997,2.6062,2.3776,2.4823,3.358,308,330,27,19,54,13,4.5926,509,0.0064,0.3111,1.7407,2.3457,2.0864,5.1358,380.2559,154.47899999999996,0.5311,0.2468,0.1545,0.0823,0.0475,0.9141,5.4845,16.4534,11.883,0.3846,0.4495,22.7194,23.2843,2.7721,6.2124,5.9099,1.8193,8.4532,22.8519,74.0402,41.1335,68.5558,0,0.0,83.181,0.9141,12.7971,6.3985,80.4388,15.5393,22.8519,2,1.8282,120.6581,86.8373,531.0786,246.8007,82.2669,47.532,154.47899999999996,61.2431,8.2267,47.532,13.7112,2,1.8282,31.0786,301.6453,49.3601,17.3675,24.6801,11.883,281.5356,0
882,11,42,996,149,228,137,50,86,51,60,46,62,41,25,17,68,3,100,6,15,24,0,11,15,12,17,4,12,0.2188,0.1383,0.375,0.2234,0.25,0.1596,0.0365,0.0485,0.0222,0.0375,72.5624,3.4014,57.8231,4.5351,4.5351,2.2676,9.6908,9.7842,12.454,43.1771,0.4104,0.5307,0.6861,0.56,0.7561,0.6332,0.4478,0.4868,0.5401,0.56,0.7561,0.5857,767.0933,0.0591,131.5912,3.9091,20.6905,14.8333,1.6825,5.069,6.6391,4.7963,2.3914,11.5108,8.2402,1.0006,2.7554,2.5889,2.6449,4.0714,228,270,54,23,51,13,5.7381,362,0.017,0.48,2.4048,3.5476,3.2619,6.881,327.6644,155.3288,0.5737,0.2585,0.1553,0.1134,0.0465,13.6054,13.6054,17.0068,3.4014,0.5709,0.7439,16.996,20.5479,2.4874,5.975,5.3937,2.1364,7.3843,12.4717,47.619,56.6893,52.1542,2,2.2676,70.2948,0.0,27.2109,17.0068,57.8231,12.4717,19.2744,7,7.9365,97.5057,68.0272,573.6961,258.5034,113.3787,46.4853,155.3288,77.0975,6.8027,28.3447,4.5351,1,1.1338,19.2744,306.1224,57.8231,26.0771,61.2245,14.7392,258.5034,0
975,10,48,1099,155,223,133,48,79,50,64,44,66,50,40,21,62,17,80,9,12,30,0,16,6,6,9,17,5,0.2368,0.2178,0.4737,0.4257,0.2895,0.2475,0.037000000000000005,0.0466,0.0305,0.0519,62.5641,9.2308,37.9487,3.0769,12.3077,0.0,9.0652,9.5691,11.7263,50.4586,0.4267,0.6951,0.6241,0.725,0.8,0.711,0.4933,0.6323,0.5038,0.725,0.8,0.6653,956.4815,0.0539,73.3346,4.8,20.0417,13.5,1.5826,4.6393,6.3053,4.3929,1.4,12.2235,8.4975,0.9485,2.6133,2.479,2.5135,5.4375,229,276,34,24,59,14,5.5417,416,0.0062,0.625,2.1458,3.2292,2.7708,7.25,356.9231,136.4103,0.4985,0.2287,0.1364,0.0821,0.0513,6.1538,5.1282,12.3077,17.4359,0.4943,0.6494,16.2551,19.3939,2.9210000000000003,6.9270000000000005,5.1599,1.7328,7.2676,10.2564,49.2308,49.2308,45.1282,1,1.0256,67.6923,0.0,30.7692,6.1538,51.2821,16.4103,9.2308,4,4.1026,81.0256,65.641,498.4615,228.7179,82.0513,51.2821,136.4103,63.5897,9.2308,41.0256,17.4359,0,0.0,21.5385,283.0769,60.5128,24.6154,34.8718,14.359000000000002,234.8718,0
744,11,36,847,123,170,114,47,44,24,36,35,49,31,42,23,63,10,44,15,8,26,2,8,10,4,12,18,3,0.28,0.1667,0.6,0.4583,0.36,0.25,0.0187,0.0308,0.0124,0.0266,71.2366,6.7204,36.2903,9.4086,17.4731,1.3441,8.5878,6.2869,10.4586,60.2352,0.457,0.6294,0.7368,0.8182,0.7742,0.7397,0.5,0.5471,0.5351,0.8182,0.7742,0.6686,966.6681,0.0531,130.3016,3.2727,20.4722,13.8889,1.4624,4.4695,6.0359,4.2171,1.1355,11.2682,7.241,0.7664,2.5397,2.4461,2.4415,7.9444,166,258,19,34,30,3,5.8056,340,0.0134,0.5532,2.2222,3.4167,3.1667,7.9444,384.4086,153.2258,0.4812,0.2285,0.1532,0.0591,0.0417,5.3763,4.0323,10.7527,13.4409,0.4056,0.465,12.2905,14.8148,2.1597,8.4298,5.2246,2.1316,7.4012,14.7849,48.3871,63.172,47.043,2,2.6882,65.8602,2.6882,34.9462,13.4409,32.2581,10.7527,16.129,0,0.0,59.1398,48.3871,481.1828,228.4946,59.1398,41.6667,153.2258,84.6774,20.1613,56.4516,24.1935,11,14.7849,30.914,346.7742,40.3226,45.6989,25.5376,4.0323,223.1183,0
729,10,26,812,122,187,118,33,53,29,43,34,44,42,13,8,79,9,67,13,20,14,0,5,8,5,16,5,7,0.2941,0.2593,0.4118,0.4074,0.4118,0.4074,0.0243,0.0292,0.0253,0.0369,61.7284,8.2305,32.9218,5.487,10.9739,4.1152,9.9656,10.6447,15.3078,39.4143,0.4678,0.5882,0.7458,0.6567,0.8809999999999999,0.7179,0.4801,0.5401,0.6271,0.6567,0.8809999999999999,0.6762,903.8797,0.0514,132.7854,2.7,27.8462,19.2692,1.6145,4.9517,6.54,4.6782,0.9,11.1379,8.0458,0.9257,2.708,2.4929,2.4925,6.3846,174,233,26,25,56,8,6.7308,341,0.011,0.4242,2.7692,4.6923,4.5385,9.2308,329.2181,161.8656,0.5679,0.2565,0.1619,0.0919,0.0576,6.8587,9.6022,27.4348,12.3457,0.5708,0.7625,12.8019,16.0448,2.9492,6.6163,5.2351,2.4569,6.9677,13.7174,35.6653,45.2675,46.6392,2,2.7435,60.3567,0.0,19.2044,10.9739,39.7805,6.8587,21.9479,3,4.1152,72.7023,58.9849,567.9012,256.5158,91.9067,57.6132,161.8656,108.3676,17.8326,17.8326,6.8587,0,0.0,10.9739,319.6159,76.8176,34.2936,35.6653,10.9739,238.6831,0
1016,14,39,1146,164,270,146,33,82,48,62,46,60,46,24,23,82,20,113,11,22,18,0,13,6,4,19,1,7,0.4,0.4091,0.52,0.4773,0.44,0.4318,0.0328,0.0397,0.0325,0.037000000000000005,93.5039,17.7165,46.2598,7.874,18.7008,2.9528,9.6843,9.8513,14.3376,39.8906,0.4567,0.6333,0.7534,0.6459999999999999,0.6739,0.6766,0.4715,0.5889,0.5959,0.6459999999999999,0.6739,0.6262,996.5705,0.0479,122.4662,2.7857,25.6154,18.2821,1.6526,4.9159,6.4735,4.7107,1.1451,10.4578,7.1610000000000005,0.9507,2.6088,2.3452,2.4955,6.8205,205,303,65,71,65,20,6.8205,464,0.0059,0.5455,2.8462,4.2051,3.7436,9.1026,349.4094,143.7008,0.5659,0.2657,0.1437,0.1112,0.0453,3.937,6.8898,21.6535,19.685,0.5239,0.6592,14.2609,16.4894,3.1097,6.4661,5.3753,2.2534,7.1351,13.7795,38.3858,32.4803,45.2756,4,3.937,59.0551,0.0,17.7165,5.9055,47.2441,12.7953,18.7008,2,1.9685,80.7087,61.0236,565.9449,265.748,111.2205,45.2756,143.7008,80.7087,10.8268,23.622,0.9843,0,0.0,22.6378,298.2283,63.9764,69.8819,63.9764,19.685,201.7717,0
645,17,41,757,128,154,118,30,69,45,61,48,61,26,50,32,63,14,43,13,5,11,1,8,4,3,16,15,8,0.25,0.1892,0.5,0.4595,0.25,0.2703,0.0276,0.0399,0.0212,0.0361,63.5659,3.1008,44.9612,3.1008,10.8527,1.5504,8.2358,6.4673,8.1301,66.2308,0.507,0.7468,0.6356,0.7907,0.8462,0.7548,0.5163,0.6753,0.5254,0.7907,0.8462,0.7094,1093.7215,0.0467,128.7232,2.4118,15.9024,10.9756,1.4636,4.3788,5.8754,4.2132,0.9737,8.6696,6.1227,0.8169,2.5457,2.5479,2.463,5.8293,173,240,11,9,26,6,5.122000000000001,327,0.0062,0.3667,2.3902,3.122,2.878,6.439,409.3023,182.9457,0.5287,0.2388,0.1829,0.0667,0.0403,4.6512,12.4031,7.7519,21.7054,0.3598,0.4811,20.2346,25.4167,2.5502,6.0648,4.9538,1.812,7.5245,26.3566,63.5659,46.5116,74.4186,0,0.0,94.5736,1.5504,17.0543,6.2016,69.7674,12.4031,24.8062,0,0.0,106.9767,94.5736,528.6822,238.7597,66.6667,40.3101,182.9457,97.6744,20.155,77.5194,23.2558,4,6.2016,49.6124,372.093,40.3101,13.9535,17.0543,9.3023,268.2171,0
791,20,46,938,145,202,118,30,68,48,65,54,64,34,45,26,57,10,58,14,13,6,0,7,12,7,13,15,3,0.2692,0.2558,0.5,0.4884,0.2692,0.2558,0.0326,0.047,0.035,0.0487,61.9469,2.5284,48.0405,6.3211,5.0569,0.0,8.3421,7.0798,9.4503,57.9359,0.4968,0.7228,0.6695,0.7586,0.8529,0.7509999999999999,0.5828,0.6683,0.5508,0.7586,0.8529,0.7077,1095.1763,0.0451,122.8309,2.3,17.2609,12.6957,1.5537,4.5793,6.0114,4.3577,1.1446,7.8531,7.1227,0.8319,2.3646,2.097,2.2232,5.7826,198,286,14,7,23,7,5.4348,393,0.0152,0.2,2.8478,3.1522,2.5652,7.0,407.0796,149.1783,0.5209,0.2554,0.1492,0.0733,0.043,8.8496,3.7927,16.4349,12.6422,0.4006,0.4627,16.5049,21.9595,2.003,6.888,5.2129,1.7034,7.3698,25.2845,58.1542,37.9267,68.268,1,1.2642,80.9102,0.0,7.5853,15.1707,60.6827,8.8496,16.4349,0,0.0,85.9671,82.1745,520.8597,255.3729,73.3249,42.9836,149.1783,72.0607,17.6991,56.89,18.9633,10,12.6422,32.8698,361.5676,29.0771,8.8496,17.6991,8.8496,250.3161,0
645,9,28,731,117,142,115,29,41,13,38,42,51,34,46,23,72,16,54,7,8,17,1,13,6,6,14,15,7,0.3158,0.303,0.6842,0.6364,0.6316,0.4848,0.0221,0.0253,0.021,0.0303,63.5659,6.2016,31.0078,7.7519,17.0543,1.5504,9.308,10.839,12.6947,45.077,0.4946,0.7183,0.713,0.8704,0.6176,0.7298,0.5147,0.6408,0.5217,0.8704,0.6176,0.6626,878.676,0.0488,122.9405,3.1111,23.1429,15.3214,1.6357,4.7222,6.3988,4.4707,0.8749,11.4633,6.7562,0.9847,2.7029,2.5642,2.6033,11.4643,141,228,29,25,41,4,6.0714,319,0.0093,0.5862,2.6429,4.1786,4.1071,8.2857,359.6899,178.2946,0.5349,0.2202,0.1783,0.0837,0.0527,9.3023,10.8527,12.4031,24.8062,0.4267,0.556,11.8841,15.4472,2.7711,6.8476,5.0242,1.9821,7.5294,13.9535,43.4109,44.9612,65.1163,3,4.6512,79.0698,1.5504,26.3566,9.3023,20.155,20.155,21.7054,1,1.5504,63.5659,58.9147,534.8837,220.155,83.7209,52.7132,178.2946,111.6279,10.8527,71.3178,23.2558,0,0.0,35.6589,353.4884,63.5659,38.7597,44.9612,6.2016,218.6047,0
644,15,41,743,120,128,110,46,40,22,36,35,64,32,59,45,60,9,54,7,8,34,1,7,10,8,8,13,11,0.1923,0.1064,0.5,0.3191,0.1923,0.1064,0.018000000000000002,0.0328,0.0162,0.0337,82.2981,13.9752,37.2671,6.2112,23.2919,1.5528,8.8044,8.3314,10.254,52.5474,0.4876,0.7266,0.6273,0.7407,0.8438,0.7346,0.5466,0.6875,0.4545,0.7407,0.8438,0.6816,873.2576,0.05,124.3402,2.7333,15.9024,10.7317,1.6149,4.6764,6.4241,4.5,1.2365,8.1892,5.6483,1.0249,2.9104,2.8593,2.8744,4.561,144,225,17,25,42,6,5.122000000000001,314,0.0155,0.7391,2.122,2.9268,2.6829,5.7317,364.9068,170.8075,0.5031,0.1988,0.1708,0.0839,0.0497,12.4224,17.0807,12.4224,13.9752,0.383,0.4809,12.3457,15.7895,2.2766,7.1895,4.8929,2.1792,7.3305,23.2919,63.6646,71.4286,54.3478,0,0.0,99.3789,1.5528,52.795,15.528,34.1615,10.8696,12.4224,3,4.6584,62.1118,55.9006,503.1056,198.7578,83.8509,49.6894,170.8075,93.1677,10.8696,91.6149,20.1863,10,15.528,69.8758,349.3789,65.2174,38.8199,26.3975,9.3168,223.6025,0
760,10,36,873,130,176,118,27,52,32,38,43,50,38,37,29,60,23,72,10,14,14,1,15,6,5,4,7,5,0.4231,0.3333,0.5769,0.5789,0.4615,0.386,0.0242,0.0282,0.0261,0.0357,72.3684,3.9474,52.6316,5.2632,7.8947,2.6316,8.2987,7.595,11.2017,57.0532,0.4487,0.5966,0.6525,0.6944,0.7105,0.6635,0.5039,0.5455,0.5,0.6944,0.7105,0.6126,909.5902,0.0543,107.4764,3.6,21.3333,14.5833,1.4855,4.5365,6.0476,4.2826,1.4283,11.7473,7.6789,0.7711,2.4519,2.2398,2.2591,4.4722,167,280,22,14,44,6,5.9167,341,0.0079,0.5185,2.4722,3.6111,3.2778,7.4167,351.3158,155.2632,0.5316,0.2316,0.1553,0.0947,0.05,6.5789,6.5789,18.4211,30.2632,0.4906,0.6217,12.8713,14.9606,2.1967,7.7879999999999985,4.9786,1.7797,7.2945,13.1579,47.3684,35.5263,56.5789,1,1.3158,65.7895,1.3158,18.4211,7.8947,42.1053,19.7368,5.2632,1,1.3158,68.4211,50.0,531.5789,231.5789,94.7368,50.0,155.2632,78.9474,13.1579,48.6842,9.2105,1,1.3158,38.1579,368.4211,57.8947,18.4211,28.9474,7.8947,219.7368,0
719,9,26,826,116,172,109,51,49,33,41,25,46,33,22,17,65,7,69,7,8,35,1,10,9,9,5,2,4,0.3529,0.3214,0.6471,0.6071,0.4706,0.4643,0.0433,0.0473,0.0351,0.0415,73.7135,9.7357,43.1154,2.7816,16.6898,1.3908,8.6756,9.7572,13.5597,47.101000000000006,0.4687,0.6453,0.633,0.7101,0.7879,0.6941,0.4993,0.5756,0.4862,0.7101,0.7879,0.64,908.2242,0.0515,124.9797,2.8889,27.5769,19.5385,1.5563,4.802,6.3008,4.5607,0.8749,10.3596,6.2341,0.9297,2.5504,2.3672,2.4274,7.3462,155,271,20,15,60,4,7.0,337,0.0125,0.6863,3.4231,4.4615,4.1923,9.9615,360.2225,151.5994,0.5327,0.2392,0.1516,0.096,0.0459,12.5174,5.5633,11.1266,9.7357,0.5483,0.6718,12.7937,16.2055,2.0077,7.2548,4.7593,1.9537,6.6296,12.5174,36.1613,70.9318,34.7705,1,1.3908,63.9777,1.3908,48.6787,12.5174,45.8971,13.9082,6.9541,1,1.3908,68.1502,57.0236,532.6843,239.2211,95.9666,45.8971,151.5994,90.4033,9.7357,30.5981,2.7816,0,0.0,23.6439,376.9124,83.4492,20.8623,27.8164,5.5633,215.5772,0
795,16,30,899,134,212,112,56,101,67,77,22,61,32,21,18,56,8,70,13,9,26,0,21,3,3,12,1,3,0.5,0.3889,0.5,0.3889,0.5,0.3889,0.0498,0.039,0.0415,0.0391,83.0189,5.0314,67.9245,2.5157,7.5472,0.0,10.1745,10.1258,13.2174,45.9772,0.4667,0.6321,0.6518,0.7714,0.8125,0.7169,0.5145,0.5943,0.5446,0.7714,0.8125,0.6807,978.2147,0.0501,86.6476,1.875,26.5667,18.7333,1.5937,4.8105,6.1804,4.6023,0.7806,11.7691,8.181000000000001,0.9151,2.4093,2.1949,2.2871,6.4333,214,222,36,13,41,6,6.8333,371,0.0038,0.4643,3.2333,4.4667,3.7333,10.3333,389.9371,140.8805,0.5358,0.2667,0.1409,0.0881,0.0403,3.7736,3.7736,11.3208,10.0629,0.4161,0.5161,23.7089,27.4021,2.099,5.8894,6.0033,2.0,8.1465,20.1258,37.7358,70.4403,27.673,0,0.0,76.7296,0.0,32.7044,3.7736,84.2767,26.4151,15.0943,1,1.2579,127.044,96.8553,535.8491,266.6667,88.0503,40.2516,140.8805,70.4403,16.3522,26.4151,1.2579,1,1.2579,22.6415,279.2453,51.5723,16.3522,45.283,7.5472,269.1824,0
913,13,39,1035,131,175,127,56,45,27,34,20,53,41,51,29,70,17,61,10,14,32,0,8,8,6,9,22,6,0.1429,0.2258,0.3929,0.4516,0.1786,0.2581,0.0166,0.0284,0.027000000000000003,0.0347,55.8598,4.3812,31.7634,6.5717,13.1435,0.0,9.0521,8.6934,11.8798,51.5868,0.3976,0.6514,0.6299,0.6885,0.7073,0.6693,0.4677,0.5886,0.5354,0.6885,0.7073,0.63,918.505,0.0611,85.1866,3.1538,23.1538,15.7436,1.5542,4.7165,6.444,4.5415,1.6569999999999998,11.6477,8.0343,0.8538,2.6032,2.2996,2.5217,4.5385,154,313,34,37,38,21,6.1026,363,0.0088,0.5714,2.7436,3.359,3.2564,8.4872,362.5411,139.1019,0.4425,0.1917,0.1391,0.0668,0.0449,6.5717,6.5717,15.3341,18.6199,0.5196,0.6707,11.1386,13.0268,3.3972,7.2076,4.9169,2.189,6.908,14.2388,42.7163,61.3363,21.9058,8,8.7623,58.0504,0.0,35.0493,8.7623,29.5728,8.7623,9.8576,1,1.0953,49.2881,37.2399,442.4973,191.6758,66.8127,44.9069,139.1019,76.6703,10.9529,55.8598,24.0964,5,5.4765,31.7634,342.8258,41.621,40.5257,37.2399,23.0011,168.6747,0
572,13,20,645,83,154,84,28,50,32,39,22,31,16,26,16,48,12,38,10,10,10,0,5,3,3,13,10,2,0.5,0.3636,0.75,0.6364,0.5,0.3636,0.0173,0.0176,0.0196,0.0244,55.9441,15.7343,26.2238,0.0,13.986,0.0,9.5823,8.2387,14.5018,42.0319,0.5052,0.6883,0.8571,0.8684,0.9375,0.8378,0.5437,0.6623,0.75,0.8684,0.9375,0.8045,1008.7183,0.049,108.1143,1.6154,27.65,20.2,1.6049,4.9765,6.5426,4.6998,0.8356,14.1077,8.8859,0.8698,2.6216,2.3053,2.4811,8.85,137,177,19,28,29,10,6.35,289,0.0052,0.3571,2.7,4.15,4.2,10.95,382.8671,146.8531,0.5105,0.2692,0.1469,0.0664,0.028,5.2448,3.4965,17.4825,20.979,0.4338,0.5525,17.1233,17.3333,2.147,6.53,5.9697,2.1975,8.0067,22.7273,34.965,48.951,38.4615,5,8.7413,54.1958,0.0,17.4825,5.2448,55.9441,8.7413,22.7273,0,0.0,87.4126,68.1818,510.4895,269.2308,66.4336,27.972,146.8531,83.9161,17.4825,45.4545,17.4825,0,0.0,27.972,309.4406,50.6993,48.951,33.2168,17.4825,239.5105,0
874,13,35,997,136,161,120,64,71,30,71,19,41,49,37,34,51,6,51,13,16,28,0,10,12,11,24,2,5,0.0909,0.0556,0.2727,0.1667,0.0909,0.0556,0.0122,0.0265,0.0075,0.0215,85.8124,9.1533,52.6316,10.2975,12.5858,1.1442,9.5543,9.4612,13.4787,45.5996,0.4691,0.764,0.8083,0.8627,0.6939,0.7822,0.5446,0.7205,0.6833,0.8627,0.6939,0.7401,1076.8033,0.0482,96.3616,2.6923,24.7143,17.4571,1.5881,5.0416,6.738,4.7803,0.9911,12.3162,8.5702,0.9482,2.7510000000000003,2.5177,2.6543,6.3143,178,277,20,21,30,1,6.0857,410,0.0137,0.4375,3.2,3.8857,3.4286,9.1143,364.9886,137.2998,0.4359,0.1842,0.1373,0.0584,0.0561,12.5858,5.7208,18.3066,6.865,0.4671,0.5831,18.6352,24.3151,2.404,6.6027,5.1268,2.2069,7.2438,14.8741,40.0458,73.2265,21.7391,5,5.7208,46.9108,0.0,32.0366,13.73,34.3249,11.4416,27.46,7,8.0092,81.2357,81.2357,435.9268,184.2105,58.3524,56.0641,137.2998,58.3524,14.8741,42.3341,2.2883,1,1.1442,38.9016,316.9336,34.3249,24.0275,22.8833,1.1442,203.6613,0
693,7,31,796,120,156,121,48,64,42,39,31,49,23,33,23,71,15,47,10,15,22,0,10,4,4,11,6,4,0.4167,0.339,0.5417,0.5424,0.5,0.4237,0.0357,0.0348,0.0328,0.0422,59.1631,11.544,27.417,1.443,15.873,2.886,9.3251,8.4606,12.1193,50.7358,0.4762,0.5833,0.7025,0.7447,0.8261,0.7141,0.5209,0.5513,0.5124,0.7447,0.8261,0.6586,884.3792,0.0508,116.0385,4.4286,22.4839,15.6129,1.5584,4.8178,6.5039,4.5624,1.2936,11.1265,7.5677,0.8686,2.6649,2.3478,2.5306,6.3548,194,206,10,16,45,5,6.4516,330,0.0058,0.4583,2.7097,3.871,3.9032,8.5484,382.3954,174.6032,0.5007,0.2251,0.1746,0.0678,0.0332,5.772,5.772,21.645,21.645,0.4792,0.6,18.4438,17.1806,2.4697,7.115,5.4037,1.9664,8.1126,10.101,44.733,69.2641,44.733,3,4.329,70.7071,0.0,31.746,5.772,60.6061,14.43,15.873,1,1.443,92.3521,56.2771,500.7215,225.1082,67.8211,33.189,174.6032,102.4531,14.43,47.619,8.658,3,4.329,33.189,297.2583,64.9351,23.088,14.43,7.215,279.9423,0
747,10,34,824,119,198,109,35,104,73,70,30,36,47,13,11,68,15,64,9,13,15,1,13,8,7,16,1,2,0.5833,0.5106,0.625,0.5532,0.625,0.5532,0.0545,0.052000000000000005,0.0473,0.0501,73.6278,17.4029,30.7898,5.3548,17.4029,2.6774,9.2709,8.9252,11.1603,54.1806,0.4766,0.6061,0.789,0.7812,0.6809,0.7143,0.5114,0.5707,0.6514,0.7812,0.6809,0.6709999999999999,955.9833,0.0494,112.6844,3.4,21.7059,15.1765,1.5408,4.878,6.3233,4.607,1.1136,8.0276,6.114,0.8853,2.5426,2.2722,2.3645,5.2353,203,214,22,13,68,22,6.6176,356,0.0107,0.4286,2.0882,3.5,3.2059,7.5294,342.7041,145.917,0.5596,0.2651,0.1459,0.0857,0.0629,9.3708,2.6774,17.4029,20.0803,0.5234,0.6133,24.8804,24.8227,2.6662,5.3915,5.5356,2.1887,7.4127,13.3869,45.5154,46.8541,40.1606,1,1.3387,48.1928,1.3387,20.0803,10.7095,97.7242,17.4029,21.419,2,2.6774,139.2236,93.7082,559.5716,265.0602,85.676,62.9183,145.917,91.0308,12.0482,17.4029,1.3387,0,0.0,14.7256,286.4793,91.0308,17.4029,29.4511,29.4511,271.7537,0
673,21,35,754,138,134,122,52,50,19,47,11,45,48,42,40,78,27,53,5,11,34,1,13,11,11,16,2,5,0.0714,0.0909,0.3571,0.4091,0.0714,0.0909,0.0111,0.0285,0.013,0.0291,68.3507,5.9435,47.5483,7.4294,5.9435,1.4859,7.7576,8.1467,9.5828,60.6066,0.4606,0.7164,0.7049,0.7358,0.75,0.7268,0.4829,0.6642,0.5738,0.7358,0.75,0.6809,996.2326,0.0542,98.1677,1.6667,19.0857,11.8857,1.4978,4.6108,6.2606,4.3593,0.992,10.3105,6.1541,0.8656,2.4909,2.3091,2.3680000000000003,6.2286,142,227,23,18,52,4,5.8,310,0.0163,0.6538,2.0571,3.9429,3.4857,5.7143,297.1768,181.2779,0.5305,0.1991,0.1813,0.0788,0.0713,16.3447,7.4294,16.3447,40.1189,0.45,0.52,14.0056,18.6508,3.364,7.7101,4.7778,2.1148,7.2769,31.2036,52.0059,77.266,16.3447,1,1.4859,66.8648,1.4859,50.5201,16.3447,28.2318,19.3165,23.7741,2,2.9718,74.2942,69.8366,530.4606,199.1085,78.7519,71.3224,181.2779,115.899,7.4294,62.4071,2.9718,0,0.0,59.4354,337.2957,77.266,26.7459,34.1753,5.9435,210.9955,0
997,14,49,1135,189,245,170,26,86,53,73,68,70,52,64,30,105,19,71,16,21,8,6,17,5,4,14,9,13,0.1429,0.1667,0.4571,0.4306,0.2,0.2083,0.0192,0.0363,0.0192,0.0385,78.2347,9.0271,47.1414,6.0181,15.0451,1.003,8.6843,9.3444,11.0454,52.1126,0.4473,0.6857,0.6529,0.7324,0.75,0.7053,0.4504,0.6327,0.5059,0.7324,0.75,0.6552,922.3573,0.0498,124.9062,3.5,20.6531,13.1837,1.5848,4.6225,6.3709,4.3883,1.2392,8.5178,6.7361,0.9147,2.6337,2.4275,2.4892,4.5306,245,396,21,20,80,5,5.7959,446,0.005,0.3077,2.2041,3.8571,3.4694,7.3673,362.0863,170.5115,0.5396,0.2457,0.1705,0.0712,0.0522,4.012,13.0391,21.0632,19.0572,0.3906,0.482,15.9851,20.0,3.1663,6.2342,5.0173,1.7917,7.3038,14.0421,49.1474,26.0782,68.2046,3,3.009,70.2106,6.0181,8.0241,5.015,53.1595,17.0512,14.0421,2,2.006,86.2588,73.2197,539.6189,245.7372,71.2136,52.1565,170.5115,105.3159,16.0481,64.1926,9.0271,3,3.009,30.0903,397.1916,80.2407,20.0602,21.0632,5.015,245.7372,0
